block_height,block_time,comment,validators_hash,computed_hash,proposer_address,total_vp,6A3CACEAEA586C9AF3051249D6FF34942835DF10,0DA35960AC73947F415949EDAF885E1A9A186370,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,F29C3DB00F73F75D84B7DFDC7787BF78A91C6A81,A3A9B9712869F224F4F1F3CB3DE5D039D6268F21,B5B358B6B17052E2E1A00B8ED78127FFDFF584AF,FC9402FF4B53B8B72624C7FB28DDE49797EF474B,9B2D81FF1268365847546044CBAD688382D6B664,54443EF34125BDBDF74D8E1FD1EC3857160EF3CC,7EEBC8E086DB6453F77954C44C94D6FB6F0A625E,DC00DA048EC40BF29530626601840B18F48AC8A5,0B8F81F6A82C6B3708D6192C2AD1B53209E04F6C,7B24FEE1E6153D765DD696B7DC3588A38A6DF57D,003E6F7A2FD88BAA3E2117945671FE0D994E171D,0385B199514F483871B7B801A923BF53977B2916,03EABFB8409C4F62A732A3D728ACAA2E13403F50,056EBA066FB6355FE6B81FDF375C1CDDF5BEBBC6,0E311E3634B0F6F5959F9394577233D6882625D0,103CC3FC5E90C04EE208BD0716DC889552926EF8,1501A996ED5577FC65D57F92ACC8E15CE6B7DFAD,16625311355C4993FDA69D218875CAEB783F66D5,1E3AFDD98E0E1AEB50E7E7BE7BB78B71AB9FE1BA,214752CFB2CD5CB00EC625739C224AA406226D0E,305013CCA69866DA942265649D56B57D4F2545CC,3558238D72FAC0A40B276D8F238CDF28BE16B4AA,361FD80BB7893C4B4104D0D7A8C931F362D170D8,3B9916B501C53E38015676282F14E2AAF025F6C5,3D42458DD811C921CDA2A080FB018CBBA2B91CFD,41AA5DF98BDB8A809B956A7925CF21FA905D08DD,42890EEA7E9B02890605135356D90B6433A47749,4D6E16E3F7D89E8D839F716893D6A1F81C9F956D,52479C885E73D2F570D47E5F0433785051350DD1,52EA1C24DA94C67A8FED7C46E18A1CFC476D5717,55EACF6E14726E13F973903614087867404DF2CA,59CC9F852235473DF57BCEF37C60F3A29DB36811,5A22861F57F12829B68A022FB805685A4E5850C3,5BED074FAD72B341DE26B43628F2FE0917AC1D63,5DEFF454EB30618FA2B978D9FF1C8B523311F1D1,60DFD976E9B748B1E1F06FD7B6809A370BD3A302,61DDA93355D0ED14AD0F01DF9657F1D922FD8A08,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,66843E34B5A0CC0D4FFACE4C928D200753D4B9D3,671C08BB55C1C242DC5A342889CD8C0071893FF9,71F5F0A14FA5CA88122A26569B0C3A9E3C6E5CAF,76D9967474B62835E703A577101D1FD35F84D36B,79FA40E44DECB3893E3646B58AA13C7FE898BE91,7A6A631756F2B240CBDFA81DF654DABA599C0F33,7A74EB2298B26CC9F30C1C682A5C0DE209EE3687,7E060283BE404E1E80CE738DDCC6C12F9EDE0113,87AD83AC8C84ABE5D8890E4DFE407F17BCD42B4E,8A73C4B75E360FF191B844A61B8845A0AD65D208,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,8F7B51C1E8520E0BFA894ED83213E45DEB10E156,95E3F1574DDB503F0380D98A976E0CF8469B874F,96884BE29D4D231AFB90D034748286D51A6BE943,97075D998C11771B38AAA0ACFBFDF09EED078BC9,98051EE9D111826D0A03BBDD0334C7C246FC4636,9C87B7B7B0E79B4BE81D72C6B68F7122BCB04EEC,A2E373DC0894BC0CD0F5C7A8ECF22F1F9E8F5579,AA77A443F849606A4A8EB1639752068C1A2EEA5E,ADA6B3B2DE3BB2686DBEF1543C309D10D23EC2CC,B59B63331FD2120C89BF2E7DD657E7F9AA090A1D,BACE01F066D7C3344AA194E1A1B6FBF6FE8EBE1C,C43B466D9C3A60859B66A48E0B54C662BC701FB5,C759989AB500EDF629C4CED1267CA30F660E4024,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,CC05882978FC5FDD6A7721687E14C0299AE004B8,CD0DA85F510345EAECB73AEED6E3C2C65AD27E53,CDA3887D2F0865E84BAC9C8241D4B5FF39591D28,D02B29F69E6BFC3E241F38162E82EE4C78D8DDA9,D0639638EF73670D4813E9D034F4499667B3BE7E,D4686840675436000E9B33B8A58193B9406ADDA3,D5D3EB2E5E2360782FAFAB7C0B3C45BFFB1587AB,DB5EF3A174014515A046E80E3164E22414123614,DDF94D41B15E7A77122259D83B2BDCF474540337,E12D86AC279259CBB0CC1D2C5DA9FADE3FD8D24F,E1A48ED16EB660BE4F259E0E3A62B8BE56F41E36,E2CDB3113C0392603810E16929C86C013A46F540,E63597E3F46F3A8C82379A72D37FD7D280E832FA,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB,EE50044D5EE07FA2C2CC94F1A81D2B6DADC103EB,F54306AE4536A8818B3BCB46D156403FCE944650,F6EBCC201A051C2106A6F0CD95A452C843BA4F14,F7DF9EF920DFBCDCA1F382151685A69500BAF630,F98B3014AF2F2A5C8852263D65A0B679FB799B8C,23D4A4484D4D868427369088C4D0A2E56DAAF465,3CC44C72DFD38D8538F1AC2443E540CCA730261C,57D2C0F208DE8B603DA6C9B75CD95C32597BE348,7B0DE97C082AE7911928004FE8B145AA1FF56038,9797557328079BB3D3E588DAD873F0EA6C098C10,FDE7B9EDA5E8D918BA04235FA304AA3CE82C04C1,4544EF788285E35826DB28EC62FD704554CC7156,B4775B0FEBDFE023D6E24748BDD0B39F8366A8DD,B45362A682176E95B35B2084405D4F50A77F9CCA,8951CFD2B94DE0CF7BFF747C367F85095B83EB28,92E7331517D289430B70AB407BF9FA797403A470,93F3ACB2D3DD657C069E80405D37CEFCE5DEB2AC,FD9B65D22E19A8A6D34E02491CCDA7F4D0C48BC5,BE4D9D67579D9E9ECFD32B39AB2EAF988FA7A956,6B1CC4FF7E65DDAEA347F0DBA0DE8911139D3241,279009E814C0F2CE0B21E565512DBF4DCE9923C3,D9448D1A507A0F792C25F4FEAE01DDBC4748CA82,6D9D14A2729BA5F02AF203ABAFD5CE8284DD2670,6406B7B10A978323E679E226F0D3546E0470B864,C96B7A46D3E26FADD6B8B9393D2EE0318AFBA7EE,BF4F4707754A93FC8B10B4CA1DF98A043B776ADF,F649FD83C9557B080DBA654B506634F8AD87555F,1221F0F28823F9D5239F0B2CB9575944AA23E61A,292B3711E4423C2F47B7BE58BF72EF2BD0770CF0,616BA35C85E60F6C7F5AE9E5FD0843378D130F8E,C56B6EDB0F598797F625C717A740658CFDE49F86,7149CA24B79EE0E073B9ED04C232A9E9753FBAC9,5DEF681F8F155ACB4939294C20DF4FF00E8680B4,1C4A305A101EDFB122E8C15289F036C98986FCDB,DEF5A8B2156AAB712067DDB2EB27AF646FC6235A,657CB53BCDD047092A840BA12B894D6A079C05ED,1F72BBF37E781D570EF316BFCE2A3BABD27E3BF7,372D1BB96574A4F382BCC2E9E5DC1A71CC6B0CE9,0EF0215085935B0BDD092EEF58DBCD5ADE6F91BE,BE11EA8919773D1D972D5B74EABC964BFC51C72D,C7F26CF4C07C9FF25CF2E5DDF02FAC2E6B2797EC,CD9E234ED9742A341A67EAEC1A0B2D97CC89663C,D269A81C7741F458C31DB7FB14C58176421FB2F8,365464D12717C9A89840B13C0E7B0C602FB01B37
294402,2022/11/25 18:46:24,NEW_VALSET,EBE463166EE6F3F5B1F9FFF9DF70D50CB2485A9F8391EB1EC568CB0B219D4643,C9578346B9942F5F8F54F2DBD441274F1D689DE9503F5613B271DF02F3367140,657CB53BCDD047092A840BA12B894D6A079C05ED,357004118,40824004,4276786,4276550,0,4276301,4276277,4276124,4276121,4276131,4276121,0,4276121,0,4276122,4276121,4276122,355,4276122,4276122,4233410,4276122,0,4276121,4276122,4276121,0,4276122,0,4276121,4276122,0,4276121,0,0,4276121,4276121,4276122,4276123,4276121,4276121,4276121,4276131,4276123,4233359,4276123,0,109,4276099,0,4276121,4276121,4276121,4276121,4276122,4276133,4276123,4276122,4276121,4276121,0,4276121,4276133,0,4276121,4276121,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276131,4276123,4276123,4276124,4276123,0,0,0,4276121,4276121,4276121,4276121,0,4276122,4276122,4276122,0,0,0,0,0,0,0,68,0,4276121,0,4276121,0,0,0,4276121,0,4276121,0,4276123,434,4191026,423,4276011,0,0,0,0,0,0
294453,2022/11/25 18:51:30,NEW_VALSET,E026260E05E1259127B4ADAD738AE1DF17B3368AB0CE23DEAAA385709AF4CC62,AFEFE700BD80DFAE28B8111BFB3DF76215767ADE82412B46B97B7FBCDFEC6E0A,7A74EB2298B26CC9F30C1C682A5C0DE209EE3687,357004119,40824004,4276786,4276550,0,4276301,4276277,4276124,4276121,4276131,4276121,0,4276121,0,4276122,4276121,4276122,355,4276122,4276122,4233410,4276122,0,4276121,4276123,4276121,0,4276122,0,4276121,4276122,0,4276121,0,0,4276121,4276121,4276122,4276123,4276121,4276121,4276121,4276131,4276123,4233359,4276123,0,109,4276099,0,4276121,4276121,4276121,4276121,4276122,4276133,4276123,4276122,4276121,4276121,0,4276121,4276133,0,4276121,4276121,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276131,4276123,4276123,4276124,4276123,0,0,0,4276121,4276121,4276121,4276121,0,4276122,4276122,4276122,0,0,0,0,0,0,0,68,0,4276121,0,4276121,0,0,0,4276121,0,4276121,0,4276123,434,4191026,423,4276011,0,0,0,0,0,0
294503,2022/11/25 18:56:31,NEW_VALSET,AC38AA0F36509AFE8607D49874D5A13C97E06C5CF62CEBD39003CED02AC8BA80,AE7D1187B1DF56A067776F2BE961F3EE696784151CA95FCFE5EF01D7A6DFF8DE,E63597E3F46F3A8C82379A72D37FD7D280E832FA,357004120,40824004,4276787,4276550,0,4276301,4276277,4276124,4276121,4276131,4276121,0,4276121,0,4276122,4276121,4276122,355,4276122,4276122,4233410,4276122,0,4276121,4276123,4276121,0,4276122,0,4276121,4276122,0,4276121,0,0,4276121,4276121,4276122,4276123,4276121,4276121,4276121,4276131,4276123,4233359,4276123,0,109,4276099,0,4276121,4276121,4276121,4276121,4276122,4276133,4276123,4276122,4276121,4276121,0,4276121,4276133,0,4276121,4276121,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276131,4276123,4276123,4276124,4276123,0,0,0,4276121,4276121,4276121,4276121,0,4276122,4276122,4276122,0,0,0,0,0,0,0,68,0,4276121,0,4276121,0,0,0,4276121,0,4276121,0,4276123,434,4191026,423,4276011,0,0,0,0,0,0
294555,2022/11/25 19:01:40,NEW_VALSET,803AE020540485B4E435610A3794E98940AD54D550CBA5AB7C66F68D0CA9EE87,AFF08283B1E55C4C1A35A827F030177E425E8210C688987D67B0EE01B5BFC00B,EE50044D5EE07FA2C2CC94F1A81D2B6DADC103EB,357004121,40824004,4276787,4276550,0,4276301,4276277,4276124,4276121,4276131,4276121,0,4276121,0,4276122,4276121,4276122,355,4276122,4276122,4233410,4276122,0,4276121,4276123,4276121,0,4276122,0,4276121,4276122,0,4276121,0,0,4276121,4276121,4276122,4276123,4276121,4276121,4276121,4276131,4276123,4233359,4276123,0,109,4276099,0,4276121,4276121,4276121,4276121,4276122,4276133,4276123,4276122,4276121,4276121,0,4276121,4276133,0,4276121,4276121,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276131,4276123,4276123,4276124,4276123,0,0,0,4276121,4276121,4276121,4276121,0,4276122,4276123,4276122,0,0,0,0,0,0,0,68,0,4276121,0,4276121,0,0,0,4276121,0,4276121,0,4276123,434,4191026,423,4276011,0,0,0,0,0,0
294604,2022/11/25 19:06:36,NEW_VALSET,286295F7C8ED31663CA77A3CEE1E2347E3729FC92ED2616C3FC6347C1434FE35,0F4156A5B974DF0B6D6671F5E1DF7726A8A73CAD2A1CA9397724AE43883B317E,95E3F1574DDB503F0380D98A976E0CF8469B874F,357004122,40824004,4276787,4276550,0,4276301,4276277,4276124,4276121,4276132,4276121,0,4276121,0,4276122,4276121,4276122,355,4276122,4276122,4233410,4276122,0,4276121,4276123,4276121,0,4276122,0,4276121,4276122,0,4276121,0,0,4276121,4276121,4276122,4276123,4276121,4276121,4276121,4276131,4276123,4233359,4276123,0,109,4276099,0,4276121,4276121,4276121,4276121,4276122,4276133,4276123,4276122,4276121,4276121,0,4276121,4276133,0,4276121,4276121,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276131,4276123,4276123,4276124,4276123,0,0,0,4276121,4276121,4276121,4276121,0,4276122,4276123,4276122,0,0,0,0,0,0,0,68,0,4276121,0,4276121,0,0,0,4276121,0,4276121,0,4276123,434,4191026,423,4276011,0,0,0,0,0,0
294654,2022/11/25 19:11:38,NEW_VALSET,86AB67C4A6B82EBC5F501E4287D8F376F161191C1FBE835E5CBDF34111C01FE4,456E4103B8077FD22D5F9C6631AD2456AD5508ED2FAAFD9C945BF4181C670F82,A3A9B9712869F224F4F1F3CB3DE5D039D6268F21,357004123,40824004,4276787,4276550,0,4276301,4276277,4276124,4276121,4276132,4276121,0,4276121,0,4276122,4276121,4276122,355,4276122,4276122,4233410,4276123,0,4276121,4276123,4276121,0,4276122,0,4276121,4276122,0,4276121,0,0,4276121,4276121,4276122,4276123,4276121,4276121,4276121,4276131,4276123,4233359,4276123,0,109,4276099,0,4276121,4276121,4276121,4276121,4276122,4276133,4276123,4276122,4276121,4276121,0,4276121,4276133,0,4276121,4276121,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276131,4276123,4276123,4276124,4276123,0,0,0,4276121,4276121,4276121,4276121,0,4276122,4276123,4276122,0,0,0,0,0,0,0,68,0,4276121,0,4276121,0,0,0,4276121,0,4276121,0,4276123,434,4191026,423,4276011,0,0,0,0,0,0
294700,2022/11/25 19:16:13,NEW_VALSET,0A574338A75D7E0644FD824583451D68AD70324BAD3BCFFE844778957FADF82A,C84122D1DFD4B611D529AC2EF3886D6DD6810B13E47C4A07E9663310EC0B850F,03EABFB8409C4F62A732A3D728ACAA2E13403F50,357004137,40824004,4276787,4276550,0,4276301,4276291,4276124,4276121,4276132,4276121,0,4276121,0,4276122,4276121,4276122,355,4276122,4276122,4233410,4276123,0,4276121,4276123,4276121,0,4276122,0,4276121,4276122,0,4276121,0,0,4276121,4276121,4276122,4276123,4276121,4276121,4276121,4276131,4276123,4233359,4276123,0,109,4276099,0,4276121,4276121,4276121,4276121,4276122,4276133,4276123,4276122,4276121,4276121,0,4276121,4276133,0,4276121,4276121,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276131,4276123,4276123,4276124,4276123,0,0,0,4276121,4276121,4276121,4276121,0,4276122,4276123,4276122,0,0,0,0,0,0,0,68,0,4276121,0,4276121,0,0,0,4276121,0,4276121,0,4276123,434,4191026,423,4276011,0,0,0,0,0,0
294703,2022/11/25 19:16:38,NEW_VALSET,BA40D4DD3DB2C5085483F5823960D9633F863CBA463617C79607514585C00324,133AE0575C06902A48560ACD5BAFE5EF25F9FF3A8CC8BC0A6E7767BD93AF0B88,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB,357004138,40824004,4276787,4276550,0,4276301,4276291,4276124,4276121,4276132,4276121,0,4276121,0,4276122,4276121,4276122,355,4276122,4276122,4233410,4276123,0,4276121,4276123,4276121,0,4276122,0,4276121,4276122,0,4276121,0,0,4276121,4276122,4276122,4276123,4276121,4276121,4276121,4276131,4276123,4233359,4276123,0,109,4276099,0,4276121,4276121,4276121,4276121,4276122,4276133,4276123,4276122,4276121,4276121,0,4276121,4276133,0,4276121,4276121,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276131,4276123,4276123,4276124,4276123,0,0,0,4276121,4276121,4276121,4276121,0,4276122,4276123,4276122,0,0,0,0,0,0,0,68,0,4276121,0,4276121,0,0,0,4276121,0,4276121,0,4276123,434,4191026,423,4276011,0,0,0,0,0,0
294753,2022/11/25 19:21:39,NEW_VALSET,F4783891DA2DF20B1B2C161DD6688D4822AF7B53AF95D320297CE4D7C2B12270,2365C0FB30DAC85E0E898E68F8BF469F57AD4714BF8319CCA1B6B68018081176,E63597E3F46F3A8C82379A72D37FD7D280E832FA,357004139,40824004,4276787,4276550,0,4276301,4276291,4276124,4276121,4276132,4276121,0,4276121,0,4276122,4276121,4276122,355,4276122,4276122,4233410,4276123,0,4276121,4276123,4276121,0,4276122,0,4276121,4276122,0,4276121,0,0,4276121,4276122,4276122,4276124,4276121,4276121,4276121,4276131,4276123,4233359,4276123,0,109,4276099,0,4276121,4276121,4276121,4276121,4276122,4276133,4276123,4276122,4276121,4276121,0,4276121,4276133,0,4276121,4276121,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276131,4276123,4276123,4276124,4276123,0,0,0,4276121,4276121,4276121,4276121,0,4276122,4276123,4276122,0,0,0,0,0,0,0,68,0,4276121,0,4276121,0,0,0,4276121,0,4276121,0,4276123,434,4191026,423,4276011,0,0,0,0,0,0
294805,2022/11/25 19:26:48,NEW_VALSET,C86C1A57ADF2BC6F7AAB71C4CB47DE64B3B63FA7F2F0871CB8219166DACE93F3,B974D2EABAE3FF4705271156490031DE7DC0A530204B81C2C15B1460652EE301,C759989AB500EDF629C4CED1267CA30F660E4024,357004140,40824004,4276787,4276550,0,4276301,4276291,4276125,4276121,4276132,4276121,0,4276121,0,4276122,4276121,4276122,355,4276122,4276122,4233410,4276123,0,4276121,4276123,4276121,0,4276122,0,4276121,4276122,0,4276121,0,0,4276121,4276122,4276122,4276124,4276121,4276121,4276121,4276131,4276123,4233359,4276123,0,109,4276099,0,4276121,4276121,4276121,4276121,4276122,4276133,4276123,4276122,4276121,4276121,0,4276121,4276133,0,4276121,4276121,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276131,4276123,4276123,4276124,4276123,0,0,0,4276121,4276121,4276121,4276121,0,4276122,4276123,4276122,0,0,0,0,0,0,0,68,0,4276121,0,4276121,0,0,0,4276121,0,4276121,0,4276123,434,4191026,423,4276011,0,0,0,0,0,0
294825,2022/11/25 19:28:47,NEW_VALSET,F1615D824C5D06960528332AC60FA5138E8CC6BB24588DD9DD67D0C84FC2F01D,40456F59B3E1F88FD017448BD8B4218075AB85D636DE712A99D03B0ADF32520D,76D9967474B62835E703A577101D1FD35F84D36B,352728019,40824004,4276787,4276550,0,4276301,4276291,4276125,4276121,4276132,4276121,0,4276121,0,4276122,4276121,4276122,355,4276122,4276122,4233410,4276123,0,4276121,4276123,4276121,0,4276122,0,4276121,4276122,0,4276121,0,0,4276121,4276122,4276122,4276124,4276121,4276121,4276121,4276131,4276123,4233359,4276123,0,109,4276099,0,4276121,4276121,4276121,4276121,4276122,4276133,4276123,4276122,4276121,4276121,0,0,4276133,0,4276121,4276121,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276131,4276123,4276123,4276124,4276123,0,0,0,4276121,4276121,4276121,4276121,0,4276122,4276123,4276122,0,0,0,0,0,0,0,68,0,4276121,0,4276121,0,0,0,4276121,0,4276121,0,4276123,434,4191026,423,4276011,0,0,0,0,0,0
294855,2022/11/25 19:31:44,NEW_VALSET,7A4F6BC9A18BDD8F41FB835EAA0CB3836D7D9A0409FBFEF586B879E55925FEBC,E5452E4377281BBE7905CB27F3C3735702B9DFA3A3F30CB24105C2191524D5F6,57D2C0F208DE8B603DA6C9B75CD95C32597BE348,352728020,40824004,4276787,4276550,0,4276301,4276291,4276125,4276121,4276132,4276121,0,4276121,0,4276122,4276121,4276122,355,4276122,4276122,4233410,4276123,0,4276121,4276123,4276121,0,4276122,0,4276121,4276122,0,4276121,0,0,4276121,4276122,4276122,4276124,4276121,4276121,4276121,4276131,4276123,4233359,4276123,0,109,4276099,0,4276121,4276121,4276121,4276121,4276122,4276133,4276123,4276122,4276121,4276121,0,0,4276133,0,4276121,4276121,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276131,4276123,4276123,4276124,4276123,0,0,0,4276121,4276121,4276121,4276121,0,4276122,4276123,4276122,0,0,0,0,0,0,0,68,0,4276121,0,4276121,0,0,0,4276121,0,4276121,0,4276123,434,4191026,423,4276012,0,0,0,0,0,0
294906,2022/11/25 19:36:47,NEW_VALSET,DF156A978E277811B092AB6DECE704DEBC942587A51B21318B637CC2F2769B7D,7C27C0CEF77B293A8239EC81C0596F0FD4821219720B23EAA0C69B09C27AE750,B5B358B6B17052E2E1A00B8ED78127FFDFF584AF,352728021,40824004,4276787,4276550,0,4276301,4276291,4276125,4276121,4276132,4276121,0,4276121,0,4276122,4276121,4276122,355,4276122,4276122,4233410,4276123,0,4276121,4276123,4276121,0,4276122,0,4276121,4276122,0,4276121,0,0,4276121,4276122,4276122,4276124,4276121,4276121,4276121,4276131,4276123,4233359,4276123,0,109,4276099,0,4276121,4276121,4276121,4276121,4276122,4276133,4276123,4276122,4276121,4276121,0,0,4276133,0,4276121,4276121,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276131,4276123,4276123,4276124,4276123,0,0,0,4276121,4276122,4276121,4276121,0,4276122,4276123,4276122,0,0,0,0,0,0,0,68,0,4276121,0,4276121,0,0,0,4276121,0,4276121,0,4276123,434,4191026,423,4276012,0,0,0,0,0,0
294922,2022/11/25 19:38:21,NEW_VALSET,D956AA060F0F89318D5622D5B758781EB45E25619AEFB5A15D4154E3C28441DF,53A036D9CF2158C4F5F76733DC983C73861AAF7BDF291ADF3E98A05C1269B5F2,671C08BB55C1C242DC5A342889CD8C0071893FF9,352728045,40824004,4276787,4276574,0,4276301,4276291,4276125,4276121,4276132,4276121,0,4276121,0,4276122,4276121,4276122,355,4276122,4276122,4233410,4276123,0,4276121,4276123,4276121,0,4276122,0,4276121,4276122,0,4276121,0,0,4276121,4276122,4276122,4276124,4276121,4276121,4276121,4276131,4276123,4233359,4276123,0,109,4276099,0,4276121,4276121,4276121,4276121,4276122,4276133,4276123,4276122,4276121,4276121,0,0,4276133,0,4276121,4276121,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276131,4276123,4276123,4276124,4276123,0,0,0,4276121,4276122,4276121,4276121,0,4276122,4276123,4276122,0,0,0,0,0,0,0,68,0,4276121,0,4276121,0,0,0,4276121,0,4276121,0,4276123,434,4191026,423,4276012,0,0,0,0,0,0
294957,2022/11/25 19:41:48,NEW_VALSET,5E1F395A917B6B445E3D03E4A9702F42114C2884E71785D0ED4BF1094861DC20,C986921A6ECC951C48CE9C7EB0AD30450CC9845C7AAB38CCA10042B3AC4E1D5C,60DFD976E9B748B1E1F06FD7B6809A370BD3A302,352728046,40824004,4276787,4276574,0,4276301,4276291,4276125,4276121,4276132,4276121,0,4276121,0,4276122,4276121,4276123,355,4276122,4276122,4233410,4276123,0,4276121,4276123,4276121,0,4276122,0,4276121,4276122,0,4276121,0,0,4276121,4276122,4276122,4276124,4276121,4276121,4276121,4276131,4276123,4233359,4276123,0,109,4276099,0,4276121,4276121,4276121,4276121,4276122,4276133,4276123,4276122,4276121,4276121,0,0,4276133,0,4276121,4276121,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276131,4276123,4276123,4276124,4276123,0,0,0,4276121,4276122,4276121,4276121,0,4276122,4276123,4276122,0,0,0,0,0,0,0,68,0,4276121,0,4276121,0,0,0,4276121,0,4276121,0,4276123,434,4191026,423,4276012,0,0,0,0,0,0
295008,2022/11/25 19:46:49,NEW_VALSET,592565ECCFB5166F1F08B022B1C80E1DD7FACAAC87B2292A39C45B811DDB1AC6,6B5956D4B7BE621495AB7F74D0DABAECB050A369ECD3E03BD3919FFB6D6E881F,616BA35C85E60F6C7F5AE9E5FD0843378D130F8E,352728047,40824004,4276787,4276574,0,4276301,4276291,4276125,4276121,4276132,4276121,0,4276121,0,4276122,4276121,4276123,355,4276122,4276122,4233411,4276123,0,4276121,4276123,4276121,0,4276122,0,4276121,4276122,0,4276121,0,0,4276121,4276122,4276122,4276124,4276121,4276121,4276121,4276131,4276123,4233359,4276123,0,109,4276099,0,4276121,4276121,4276121,4276121,4276122,4276133,4276123,4276122,4276121,4276121,0,0,4276133,0,4276121,4276121,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276131,4276123,4276123,4276124,4276123,0,0,0,4276121,4276122,4276121,4276121,0,4276122,4276123,4276122,0,0,0,0,0,0,0,68,0,4276121,0,4276121,0,0,0,4276121,0,4276121,0,4276123,434,4191026,423,4276012,0,0,0,0,0,0
295058,2022/11/25 19:51:50,NEW_VALSET,276FC52085ED06D6B593D240BDD72DA7C061A87C13C01DEFDFB08E5FD691825B,4189ECBA6DC7056E6E4DBE98D296EC7CC5A5120D3112DFD81A792AD15FE45660,6A3CACEAEA586C9AF3051249D6FF34942835DF10,352728048,40824004,4276787,4276574,0,4276301,4276291,4276125,4276121,4276132,4276121,0,4276121,0,4276122,4276121,4276123,355,4276123,4276122,4233411,4276123,0,4276121,4276123,4276121,0,4276122,0,4276121,4276122,0,4276121,0,0,4276121,4276122,4276122,4276124,4276121,4276121,4276121,4276131,4276123,4233359,4276123,0,109,4276099,0,4276121,4276121,4276121,4276121,4276122,4276133,4276123,4276122,4276121,4276121,0,0,4276133,0,4276121,4276121,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276131,4276123,4276123,4276124,4276123,0,0,0,4276121,4276122,4276121,4276121,0,4276122,4276123,4276122,0,0,0,0,0,0,0,68,0,4276121,0,4276121,0,0,0,4276121,0,4276121,0,4276123,434,4191026,423,4276012,0,0,0,0,0,0
295094,2022/11/25 19:55:23,NEW_VALSET,82763D9F253EB7BB5C64449FED5F0857B0C626BF5517F62095A37107E35713BA,7B71AD944FAD8A7859DED8944BEC0D3225E3A21932A18ED6E500D51EBF392ACB,B59B63331FD2120C89BF2E7DD657E7F9AA090A1D,352727625,40824004,4276787,4276574,0,4276301,4276291,4276125,4276121,4276132,4276121,0,4276121,0,4276122,4276121,4276123,355,4276123,4276122,4233411,4276123,0,4276121,4276123,4276121,0,4276122,0,4276121,4276122,0,4276121,0,0,4276121,4276122,4276122,4276124,4276121,4276121,4276121,4276131,4276123,4233359,4276123,0,109,4276099,0,4276121,4276121,4276121,4276121,4276122,4276133,4276123,4276122,4276121,4276121,0,0,4276133,0,4276121,4276121,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276131,4276123,4276123,4276124,4276123,0,0,0,4276121,4276122,4276121,4276121,0,4276122,4276123,4276122,0,0,0,0,0,0,0,68,0,4276121,0,4276121,0,0,0,4276121,0,4276121,0,4276123,434,4191026,0,4276012,0,0,0,0,0,0
295109,2022/11/25 19:56:52,NEW_VALSET,30B67F2B7FBE26A0CDE6ABB5055799BD2A841B424365427B9B7E407629E561DF,650243B813EC267F2C64E3AA97CAD01E2614C5E54203E99CC20FF4EF0FB8291E,42890EEA7E9B02890605135356D90B6433A47749,352727626,40824004,4276787,4276574,0,4276301,4276291,4276125,4276122,4276132,4276121,0,4276121,0,4276122,4276121,4276123,355,4276123,4276122,4233411,4276123,0,4276121,4276123,4276121,0,4276122,0,4276121,4276122,0,4276121,0,0,4276121,4276122,4276122,4276124,4276121,4276121,4276121,4276131,4276123,4233359,4276123,0,109,4276099,0,4276121,4276121,4276121,4276121,4276122,4276133,4276123,4276122,4276121,4276121,0,0,4276133,0,4276121,4276121,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276131,4276123,4276123,4276124,4276123,0,0,0,4276121,4276122,4276121,4276121,0,4276122,4276123,4276122,0,0,0,0,0,0,0,68,0,4276121,0,4276121,0,0,0,4276121,0,4276121,0,4276123,434,4191026,0,4276012,0,0,0,0,0,0
