block_height,block_time,comment,validators_hash,computed_hash,proposer_address,total_vp,6A3CACEAEA586C9AF3051249D6FF34942835DF10,056EBA066FB6355FE6B81FDF375C1CDDF5BEBBC6,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,4544EF788285E35826DB28EC62FD704554CC7156,E16AD113B8727E1AF9CA7C9195DBBA5FF6139828,CD0DA85F510345EAECB73AEED6E3C2C65AD27E53,F98B3014AF2F2A5C8852263D65A0B679FB799B8C,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,C02344F67415074C43EA1B5B2063FC996329C6E1,DC00DA048EC40BF29530626601840B18F48AC8A5,41AA5DF98BDB8A809B956A7925CF21FA905D08DD,D656D8F9C06C6F153CA1727CE3EBB05BF1567438,B5B358B6B17052E2E1A00B8ED78127FFDFF584AF,0DA35960AC73947F415949EDAF885E1A9A186370,1E3AFDD98E0E1AEB50E7E7BE7BB78B71AB9FE1BA,A3A9B9712869F224F4F1F3CB3DE5D039D6268F21,3B9916B501C53E38015676282F14E2AAF025F6C5,D4686840675436000E9B33B8A58193B9406ADDA3,103CC3FC5E90C04EE208BD0716DC889552926EF8,FC9402FF4B53B8B72624C7FB28DDE49797EF474B,671C08BB55C1C242DC5A342889CD8C0071893FF9,76D9967474B62835E703A577101D1FD35F84D36B,9C87B7B7B0E79B4BE81D72C6B68F7122BCB04EEC,9797557328079BB3D3E588DAD873F0EA6C098C10,CDA3887D2F0865E84BAC9C8241D4B5FF39591D28,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,B4775B0FEBDFE023D6E24748BDD0B39F8366A8DD,E12D86AC279259CBB0CC1D2C5DA9FADE3FD8D24F,ADA6B3B2DE3BB2686DBEF1543C309D10D23EC2CC,66843E34B5A0CC0D4FFACE4C928D200753D4B9D3,D5D3EB2E5E2360782FAFAB7C0B3C45BFFB1587AB,3D42458DD811C921CDA2A080FB018CBBA2B91CFD,EE50044D5EE07FA2C2CC94F1A81D2B6DADC103EB,54443EF34125BDBDF74D8E1FD1EC3857160EF3CC,AA77A443F849606A4A8EB1639752068C1A2EEA5E,71F5F0A14FA5CA88122A26569B0C3A9E3C6E5CAF,7EEBC8E086DB6453F77954C44C94D6FB6F0A625E,214752CFB2CD5CB00EC625739C224AA406226D0E,55EACF6E14726E13F973903614087867404DF2CA,E1A48ED16EB660BE4F259E0E3A62B8BE56F41E36,97075D998C11771B38AAA0ACFBFDF09EED078BC9,87AD83AC8C84ABE5D8890E4DFE407F17BCD42B4E,F6EBCC201A051C2106A6F0CD95A452C843BA4F14,D02B29F69E6BFC3E241F38162E82EE4C78D8DDA9,D0639638EF73670D4813E9D034F4499667B3BE7E,361FD80BB7893C4B4104D0D7A8C931F362D170D8,1FE501A7E4CF0498BB3AB22F64D412C813F81119,DB5EF3A174014515A046E80E3164E22414123614,BACE01F066D7C3344AA194E1A1B6FBF6FE8EBE1C,BE4D9D67579D9E9ECFD32B39AB2EAF988FA7A956,C759989AB500EDF629C4CED1267CA30F660E4024,42890EEA7E9B02890605135356D90B6433A47749,CC05882978FC5FDD6A7721687E14C0299AE004B8,305013CCA69866DA942265649D56B57D4F2545CC,7B0DE97C082AE7911928004FE8B145AA1FF56038,C43B466D9C3A60859B66A48E0B54C662BC701FB5,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,59CC9F852235473DF57BCEF37C60F3A29DB36811,1501A996ED5577FC65D57F92ACC8E15CE6B7DFAD,87D9AEADEB9E7EA51FBAB0FD07FC5BEDCF7AD384,52EA1C24DA94C67A8FED7C46E18A1CFC476D5717,F29C3DB00F73F75D84B7DFDC7787BF78A91C6A81,003E6F7A2FD88BAA3E2117945671FE0D994E171D,4D6E16E3F7D89E8D839F716893D6A1F81C9F956D,7A6A631756F2B240CBDFA81DF654DABA599C0F33,0385B199514F483871B7B801A923BF53977B2916,C96B7A46D3E26FADD6B8B9393D2EE0318AFBA7EE,B59B63331FD2120C89BF2E7DD657E7F9AA090A1D,0B8F81F6A82C6B3708D6192C2AD1B53209E04F6C,6D9D14A2729BA5F02AF203ABAFD5CE8284DD2670,9B54909B390DDDE5EC01413630450C9044EF8E2E,7E060283BE404E1E80CE738DDCC6C12F9EDE0113,292B3711E4423C2F47B7BE58BF72EF2BD0770CF0,E63597E3F46F3A8C82379A72D37FD7D280E832FA,24FB157F1CBAE56079359C2612FE67712CE96426,A2E373DC0894BC0CD0F5C7A8ECF22F1F9E8F5579,16625311355C4993FDA69D218875CAEB783F66D5,03EABFB8409C4F62A732A3D728ACAA2E13403F50,52479C885E73D2F570D47E5F0433785051350DD1,D9448D1A507A0F792C25F4FEAE01DDBC4748CA82,A1B94806551D25A8B9C4B550EBEC1E9B19611A35,98051EE9D111826D0A03BBDD0334C7C246FC4636,95E3F1574DDB503F0380D98A976E0CF8469B874F,5BED074FAD72B341DE26B43628F2FE0917AC1D63,79FA40E44DECB3893E3646B58AA13C7FE898BE91,5A22861F57F12829B68A022FB805685A4E5850C3,FDE7B9EDA5E8D918BA04235FA304AA3CE82C04C1,96884BE29D4D231AFB90D034748286D51A6BE943,7A74EB2298B26CC9F30C1C682A5C0DE209EE3687,35D295C1BA718DA91BFE341AC3DE09B7966921C9,57D2C0F208DE8B603DA6C9B75CD95C32597BE348,23D4A4484D4D868427369088C4D0A2E56DAAF465,74E05D7EAFA7BBEA4B22A2AFFBB1CA6F97470B35,5DEFF454EB30618FA2B978D9FF1C8B523311F1D1,87E92A42607017088F85061E20727BE3CFF61999,8A73C4B75E360FF191B844A61B8845A0AD65D208,8F7B51C1E8520E0BFA894ED83213E45DEB10E156,60DFD976E9B748B1E1F06FD7B6809A370BD3A302,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB,E2CDB3113C0392603810E16929C86C013A46F540,DDF94D41B15E7A77122259D83B2BDCF474540337,3558238D72FAC0A40B276D8F238CDF28BE16B4AA,F7DF9EF920DFBCDCA1F382151685A69500BAF630,9B2D81FF1268365847546044CBAD688382D6B664,F54306AE4536A8818B3BCB46D156403FCE944650,0E311E3634B0F6F5959F9394577233D6882625D0,7B24FEE1E6153D765DD696B7DC3588A38A6DF57D,61DDA93355D0ED14AD0F01DF9657F1D922FD8A08,3CC44C72DFD38D8538F1AC2443E540CCA730261C,874FBE7FC240F1F43FA54F82F94017D55BA9A4DF,B45362A682176E95B35B2084405D4F50A77F9CCA,FD9B65D22E19A8A6D34E02491CCDA7F4D0C48BC5,92E7331517D289430B70AB407BF9FA797403A470,93F3ACB2D3DD657C069E80405D37CEFCE5DEB2AC,8951CFD2B94DE0CF7BFF747C367F85095B83EB28,6B1CC4FF7E65DDAEA347F0DBA0DE8911139D3241,279009E814C0F2CE0B21E565512DBF4DCE9923C3,6406B7B10A978323E679E226F0D3546E0470B864,BF4F4707754A93FC8B10B4CA1DF98A043B776ADF,F649FD83C9557B080DBA654B506634F8AD87555F,1221F0F28823F9D5239F0B2CB9575944AA23E61A,616BA35C85E60F6C7F5AE9E5FD0843378D130F8E,C56B6EDB0F598797F625C717A740658CFDE49F86,7149CA24B79EE0E073B9ED04C232A9E9753FBAC9,5DEF681F8F155ACB4939294C20DF4FF00E8680B4
52354,2022/11/10 15:34:31,NEW_VALSET,BEEF3815323E3A861FF569BD898DCCEBAD194231B916BF3D487908955B41C516,85558AA41F35C63C3116774458F72F12F837718E1EBBD8213B58DA01AA255B36,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102800,670100000,10,4,10,0,29,17,427,4,10,10,10,83,784,10,300,16,10,18,15,10,10,10,10,9,10,4,10,4,10,14,10,10,19,10,10,10,9,10,10,10,10,10,10,10,10,10,10,4,4,4,10,4,10,10,10,10,10,16,0,10,310,10,10,10,10,4,10,10,10,4,10,10,10,13,10,10,10,15,10,10,10,11,10,10,6,9,10,9,8,9,9,10,9,10,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52390,2022/11/10 15:37:33,NEW_VALSET,C2983BBE28F108E20B2EA928EF3E88B5669F2318AF23E159CB28581EA5FA9CFB,5FB9C3A955923C428BC077BB874A044C443EBF33CA3179DC0D3D4756F18A4C1E,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102801,670100000,10,4,10,0,29,17,427,4,10,10,10,83,784,10,300,16,10,18,15,10,10,10,10,10,10,4,10,4,10,14,10,10,19,10,10,10,9,10,10,10,10,10,10,10,10,10,10,4,4,4,10,4,10,10,10,10,10,16,0,10,310,10,10,10,10,4,10,10,10,4,10,10,10,13,10,10,10,15,10,10,10,11,10,10,6,9,10,9,8,9,9,10,9,10,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52462,2022/11/10 15:43:37,NEW_VALSET,A2304786EAF5716092C8CD4AC9D478F1CAC1BCD3C9FAE83072B3707C43C31AA5,73FF6767D78D4973418791679F0F6D3D3AE0ED1C98DE33C19FF2CA80D16C93E4,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102802,670100000,10,4,10,0,29,17,427,4,10,10,10,83,784,10,300,16,10,18,15,10,10,10,10,10,10,4,10,4,10,14,10,10,19,10,10,10,9,10,10,10,10,10,10,10,10,10,10,4,4,4,10,5,10,10,10,10,10,16,0,10,310,10,10,10,10,4,10,10,10,4,10,10,10,13,10,10,10,15,10,10,10,11,10,10,6,9,10,9,8,9,9,10,9,10,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52498,2022/11/10 15:46:39,NEW_VALSET,BAB9E14887B9D59A6263B4548548CE4A9D8F35A6C9616394ADFBBF160BBD3A61,A41172F9BE5DB1FA2B746AA73664CFDD95B739E7E7409CF701E1ADADAA305DC5,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102804,670100000,10,4,10,0,29,17,427,4,10,10,10,83,784,10,300,16,10,18,15,10,10,10,10,10,10,4,10,4,10,14,10,10,19,10,10,10,9,10,10,10,10,10,10,10,10,10,10,4,4,4,10,7,10,10,10,10,10,16,0,10,310,10,10,10,10,4,10,10,10,4,10,10,10,13,10,10,10,15,10,10,10,11,10,10,6,9,10,9,8,9,9,10,9,10,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52534,2022/11/10 15:49:40,NEW_VALSET,E9C20C60A559537BCB813DECA4512A3EDCFC95A13C80BD04E2DF7905036D8F29,4617A3DAA4F5E6AD012C640CABFF22105BD649AE5C653631DE840774C26C8D5E,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102806,670100000,10,4,10,0,29,17,427,4,10,10,10,83,784,10,300,16,10,18,15,10,10,10,10,10,10,4,10,4,10,14,10,10,19,10,10,10,9,10,10,10,10,10,10,10,10,10,10,4,4,4,10,9,10,10,10,10,10,16,0,10,310,10,10,10,10,4,10,10,10,4,10,10,10,13,10,10,10,15,10,10,10,11,10,10,6,9,10,9,8,9,9,10,9,10,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52570,2022/11/10 15:52:42,NEW_VALSET,735EA8E578F3179BD78E0CFD1D5FA074F26EF8E157C1C928345A1EFBED0361F1,EEF138FFA1541E4D9DE532374FED694804BE41F39BF5BB9FD0BF70A411A73F36,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102807,670100000,10,4,10,0,29,17,427,4,10,10,10,83,784,10,300,16,10,18,15,10,10,10,10,10,10,4,10,4,10,14,10,10,19,10,10,10,9,10,10,10,10,10,10,10,10,10,10,4,4,4,10,10,10,10,10,10,10,16,0,10,310,10,10,10,10,4,10,10,10,4,10,10,10,13,10,10,10,15,10,10,10,11,10,10,6,9,10,9,8,9,9,10,9,10,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52640,2022/11/10 15:58:42,NEW_VALSET,8C8EC1A2750D8EDC52ED0E0230C9DE82F0C1F1D48FF0E1BDBCEAE1505B4ECDBC,8AB5262078F0C84AAD919693D8CE6502580D6E6FB292639AC9C42D8F88AF07DF,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102808,670100000,10,5,10,0,29,17,427,4,10,10,10,83,784,10,300,16,10,18,15,10,10,10,10,10,10,4,10,4,10,14,10,10,19,10,10,10,9,10,10,10,10,10,10,10,10,10,10,4,4,4,10,10,10,10,10,10,10,16,0,10,310,10,10,10,10,4,10,10,10,4,10,10,10,13,10,10,10,15,10,10,10,11,10,10,6,9,10,9,8,9,9,10,9,10,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52676,2022/11/10 16:01:45,NEW_VALSET,926B92D69954D1B63DC361F0C851A569DD2603AB2B0BFFD43A3E7481301C432D,3C50CD024AB82CD98048F1CA1A082BB4E80F0CF5979E0925B81B490C41B074F4,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102810,670100000,10,7,10,0,29,17,427,4,10,10,10,83,784,10,300,16,10,18,15,10,10,10,10,10,10,4,10,4,10,14,10,10,19,10,10,10,9,10,10,10,10,10,10,10,10,10,10,4,4,4,10,10,10,10,10,10,10,16,0,10,310,10,10,10,10,4,10,10,10,4,10,10,10,13,10,10,10,15,10,10,10,11,10,10,6,9,10,9,8,9,9,10,9,10,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52712,2022/11/10 16:04:46,NEW_VALSET,AE4505BD1D89622C7BCC75A4A53B06FCF3088CFBFE1B63B0734712A8B4276241,BE9B2C31B4E43BD145AF7055EBC19F9C73E1F669D54AEFB79B2F0FF35C330A8B,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102812,670100000,10,9,10,0,29,17,427,4,10,10,10,83,784,10,300,16,10,18,15,10,10,10,10,10,10,4,10,4,10,14,10,10,19,10,10,10,9,10,10,10,10,10,10,10,10,10,10,4,4,4,10,10,10,10,10,10,10,16,0,10,310,10,10,10,10,4,10,10,10,4,10,10,10,13,10,10,10,15,10,10,10,11,10,10,6,9,10,9,8,9,9,10,9,10,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52748,2022/11/10 16:07:48,NEW_VALSET,2310D664E4E4F13FC8927C98575210A774376D6C615EC765D0C1714C68A2DE71,8E5D497DC873B9097494DA82ACE73E30854532183CE46E16FDAF1A1EAF283020,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102813,670100000,10,10,10,0,29,17,427,4,10,10,10,83,784,10,300,16,10,18,15,10,10,10,10,10,10,4,10,4,10,14,10,10,19,10,10,10,9,10,10,10,10,10,10,10,10,10,10,4,4,4,10,10,10,10,10,10,10,16,0,10,310,10,10,10,10,4,10,10,10,4,10,10,10,13,10,10,10,15,10,10,10,11,10,10,6,9,10,9,8,9,9,10,9,10,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52820,2022/11/10 16:13:52,NEW_VALSET,B3A332256474C2C796DD1222A5954CEB3CA6515E424CDC09B20C694981905CEB,0930A71DBB752661431BAD4AF0184F721E351FE76978D2B70CD379658499D696,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102814,670100000,10,10,10,0,29,17,427,4,10,10,10,83,784,10,300,16,10,18,15,10,10,10,10,10,10,4,10,4,10,14,10,10,19,10,10,10,9,10,10,10,10,10,10,10,10,10,10,4,4,4,10,10,10,10,10,10,10,16,0,10,310,10,10,10,10,5,10,10,10,4,10,10,10,13,10,10,10,15,10,10,10,11,10,10,6,9,10,9,8,9,9,10,9,10,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52856,2022/11/10 16:16:53,NEW_VALSET,A7581BCA4CADE3E701E14CF3F0FA1D02EFA2403CE5DABED42C868F5B0738347D,B1E4AB301E8C04A6A2D59E102E116831ABCC1085D9733FA24B388FFD51ECE4DA,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102816,670100000,10,10,10,0,29,17,427,4,10,10,10,83,784,10,300,16,10,18,15,10,10,10,10,10,10,4,10,4,10,14,10,10,19,10,10,10,9,10,10,10,10,10,10,10,10,10,10,4,4,4,10,10,10,10,10,10,10,16,0,10,310,10,10,10,10,7,10,10,10,4,10,10,10,13,10,10,10,15,10,10,10,11,10,10,6,9,10,9,8,9,9,10,9,10,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52892,2022/11/10 16:19:55,NEW_VALSET,C52A72083CA41C6E2B4D785A7A2B890189F29D87B023BB11926E183802C5A7BD,7E5A8A5FAEF38FBCC13C79B0CDE05A755F4978B4A4B1D1FC24975A99AB91FEEF,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102818,670100000,10,10,10,0,29,17,427,4,10,10,10,83,784,10,300,16,10,18,15,10,10,10,10,10,10,4,10,4,10,14,10,10,19,10,10,10,9,10,10,10,10,10,10,10,10,10,10,4,4,4,10,10,10,10,10,10,10,16,0,10,310,10,10,10,10,9,10,10,10,4,10,10,10,13,10,10,10,15,10,10,10,11,10,10,6,9,10,9,8,9,9,10,9,10,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52928,2022/11/10 16:22:57,NEW_VALSET,94CCAF704E7A1C981DA0F7AFC54930C8C00D12F4CCC5932365044587D79D744B,6FAD74FBC8BE8A7EAB52DB5A440ECF8F4166004737A3FE687AD73A410833C04F,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102819,670100000,10,10,10,0,29,17,427,4,10,10,10,83,784,10,300,16,10,18,15,10,10,10,10,10,10,4,10,4,10,14,10,10,19,10,10,10,9,10,10,10,10,10,10,10,10,10,10,4,4,4,10,10,10,10,10,10,10,16,0,10,310,10,10,10,10,10,10,10,10,4,10,10,10,13,10,10,10,15,10,10,10,11,10,10,6,9,10,9,8,9,9,10,9,10,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53000,2022/11/10 16:29:00,NEW_VALSET,3A74237962BAB771643CCC58D0F964D2E051CC96E1E9022CCAEB91DB9F8E1DD6,39F741771D840FED6304F5F69BA415E9D87C61FB218D4B0B3221BFAD870D0000,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102820,670100000,10,10,10,0,29,17,427,4,10,10,10,83,784,10,300,16,10,18,15,10,10,10,10,10,10,4,10,4,10,14,10,10,19,10,10,10,9,10,10,10,10,10,10,10,10,10,10,4,4,5,10,10,10,10,10,10,10,16,0,10,310,10,10,10,10,10,10,10,10,4,10,10,10,13,10,10,10,15,10,10,10,11,10,10,6,9,10,9,8,9,9,10,9,10,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53036,2022/11/10 16:32:02,NEW_VALSET,843151B5BBCBDD1BAA5B655AFDA30F601D210989BD6217E445C43AA2779309C3,8153D2ABEB4FFD68A7A1D81957250DF1D898C6F3AA842B5BFCC7A90917760F6A,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102822,670100000,10,10,10,0,29,17,427,4,10,10,10,83,784,10,300,16,10,18,15,10,10,10,10,10,10,4,10,4,10,14,10,10,19,10,10,10,9,10,10,10,10,10,10,10,10,10,10,4,4,7,10,10,10,10,10,10,10,16,0,10,310,10,10,10,10,10,10,10,10,4,10,10,10,13,10,10,10,15,10,10,10,11,10,10,6,9,10,9,8,9,9,10,9,10,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53072,2022/11/10 16:35:03,NEW_VALSET,DDCD4675A98146836FFE421AE557B1423869903E957B3F42D90A0680D65F326D,9EFB68AA833206B9726005FD0DB1C393F807380C3562FD1B86E251D45B91C0DC,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102824,670100000,10,10,10,0,29,17,427,4,10,10,10,83,784,10,300,16,10,18,15,10,10,10,10,10,10,4,10,4,10,14,10,10,19,10,10,10,9,10,10,10,10,10,10,10,10,10,10,4,4,9,10,10,10,10,10,10,10,16,0,10,310,10,10,10,10,10,10,10,10,4,10,10,10,13,10,10,10,15,10,10,10,11,10,10,6,9,10,9,8,9,9,10,9,10,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53101,2022/11/11 14:00:17,NEW_VALSET,8BF2555901B11B8B304732AD7B583A273E4B2ED3A9E982985884859D7EA3DBF0,E4AA154B40807DC50231182535FF90ECD591E183DF2EDF149E8216D447CD53F9,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102825,670100000,10,10,10,0,29,17,427,4,10,10,10,83,784,10,300,16,10,18,15,10,10,10,10,10,10,4,10,4,10,14,10,10,19,10,10,10,9,10,10,10,10,10,10,10,10,10,10,4,4,10,10,10,10,10,10,10,10,16,0,10,310,10,10,10,10,10,10,10,10,4,10,10,10,13,10,10,10,15,10,10,10,11,10,10,6,9,10,9,8,9,9,10,9,10,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53347,2022/11/11 14:21:01,NEW_VALSET,7142DD8E217B7820A23C04E4B6801F61B317AA74CB65109A2CF064195CCB586D,7D3426036334B158E16067DC22AA26ACE7087C5B3E79DA30B6B7F973F55F3A56,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102835,670100000,10,10,10,0,29,17,427,4,10,10,10,83,784,10,300,16,10,18,15,10,10,10,10,10,10,4,10,4,10,14,10,10,19,10,10,10,9,10,10,10,10,10,10,10,10,10,10,4,4,10,10,10,10,10,10,10,10,16,0,10,310,10,10,10,10,10,10,10,10,4,10,10,10,23,10,10,10,15,10,10,10,11,10,10,6,9,10,9,8,9,9,10,9,10,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53499,2022/11/11 14:33:49,NEW_VALSET,D105CD7FDC6E23C8107FD8444AE5E95F53FF6F13CA9D974B857FAA9FCC79539F,5C90C0CAC3FD4C9043AE1DA31ECC6D2B3E94EFE77E0B1E9A651EB904D78F7306,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102845,670100000,10,10,10,0,39,17,427,4,10,10,10,83,784,10,300,16,10,18,15,10,10,10,10,10,10,4,10,4,10,14,10,10,19,10,10,10,9,10,10,10,10,10,10,10,10,10,10,4,4,10,10,10,10,10,10,10,10,16,0,10,310,10,10,10,10,10,10,10,10,4,10,10,10,23,10,10,10,15,10,10,10,11,10,10,6,9,10,9,8,9,9,10,9,10,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53717,2022/11/11 14:52:12,NEW_VALSET,1FD2C976E41716FCCBB21082CE335BCF3D26B2DF22FB544CCF0730C1239097E2,AD07E5525A9436BC91D6D56D08F168D98E7C4F101BF01BBDB6AC9904EA936C86,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102846,670100001,10,10,10,0,39,17,427,4,10,10,10,83,784,10,300,16,10,18,15,10,10,10,10,10,10,4,10,4,10,14,10,10,19,10,10,10,9,10,10,10,10,10,10,10,10,10,10,4,4,10,10,10,10,10,10,10,10,16,0,10,310,10,10,10,10,10,10,10,10,4,10,10,10,23,10,10,10,15,10,10,10,11,10,10,6,9,10,9,8,9,9,10,9,10,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53808,2022/11/11 14:59:54,NEW_VALSET,C5BF2D1CEE5CDD3F71C37EBF4813DFCF8E01B87C5A542529C4AF7F41FA2B44E1,99EC29B195368B84BC6199B820B5C937EC7504C68A0B85E96A7DC3FDE1F610AA,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102847,670100002,10,10,10,0,39,17,427,4,10,10,10,83,784,10,300,16,10,18,15,10,10,10,10,10,10,4,10,4,10,14,10,10,19,10,10,10,9,10,10,10,10,10,10,10,10,10,10,4,4,10,10,10,10,10,10,10,10,16,0,10,310,10,10,10,10,10,10,10,10,4,10,10,10,23,10,10,10,15,10,10,10,11,10,10,6,9,10,9,8,9,9,10,9,10,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53904,2022/11/11 15:08:01,NEW_VALSET,8AB5044D33E176AEECFCB7A9FFBD05356A584A64DEE0AD38374C4E7A088B9C88,B8ADF1A5958DE7889BCF64CCC1E2FB9F4B499BCB59A85D6F7B33274EDC813177,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102848,670100003,10,10,10,0,39,17,427,4,10,10,10,83,784,10,300,16,10,18,15,10,10,10,10,10,10,4,10,4,10,14,10,10,19,10,10,10,9,10,10,10,10,10,10,10,10,10,10,4,4,10,10,10,10,10,10,10,10,16,0,10,310,10,10,10,10,10,10,10,10,4,10,10,10,23,10,10,10,15,10,10,10,11,10,10,6,9,10,9,8,9,9,10,9,10,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54001,2022/11/11 15:16:12,NEW_VALSET,3413047ED888D8811714604E7389B9A77B115384F78D5FFD5A8CB5BAA9931261,8E81A4BD3A5CDAE5B2B5470E914DC548005D27AFCFB3E9680DF44E11A045B8B3,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102858,670100003,10,10,10,0,39,17,427,4,10,10,10,93,784,10,300,16,10,18,15,10,10,10,10,10,10,4,10,4,10,14,10,10,19,10,10,10,9,10,10,10,10,10,10,10,10,10,10,4,4,10,10,10,10,10,10,10,10,16,0,10,310,10,10,10,10,10,10,10,10,4,10,10,10,23,10,10,10,15,10,10,10,11,10,10,6,9,10,9,8,9,9,10,9,10,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54332,2022/11/11 15:44:07,NEW_VALSET,9B655FE9D661C475FA864F0209A6A8B2B3D84CEA5C045A94A908DF81AF097E74,4B7571335E27DC38ABE2A9AE5DE66CF965F03898EC19E432C43C694BABC645FC,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102859,670100003,10,10,10,0,39,17,427,4,10,10,10,93,784,10,300,16,10,18,15,10,10,10,10,10,10,4,10,4,10,14,10,10,19,10,10,10,9,10,10,10,10,10,10,10,10,10,10,4,4,10,10,10,10,10,10,10,10,16,0,10,310,10,10,10,10,10,10,10,11,4,10,10,10,23,10,10,10,15,10,10,10,11,10,10,6,9,10,9,8,9,9,10,9,10,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54404,2022/11/11 15:50:11,NEW_VALSET,A4517BA3EA54149AD9AF24E5CC3CD4152278E9D5C19E8A79841A2ED635581E26,EDD310F78D1875E055FFB6FCB9FCA81D1FDBC5688E1B068487FE9E5A9EAA52D1,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102860,670100003,10,10,10,0,39,17,427,4,10,10,10,93,784,10,300,16,10,18,15,10,10,10,10,10,10,4,10,4,10,15,10,10,19,10,10,10,9,10,10,10,10,10,10,10,10,10,10,4,4,10,10,10,10,10,10,10,10,16,0,10,310,10,10,10,10,10,10,10,11,4,10,10,10,23,10,10,10,15,10,10,10,11,10,10,6,9,10,9,8,9,9,10,9,10,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
