block_height,block_time,comment,validators_hash,computed_hash,proposer_address,total_vp,6A3CACEAEA586C9AF3051249D6FF34942835DF10,0DA35960AC73947F415949EDAF885E1A9A186370,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,F29C3DB00F73F75D84B7DFDC7787BF78A91C6A81,A3A9B9712869F224F4F1F3CB3DE5D039D6268F21,B5B358B6B17052E2E1A00B8ED78127FFDFF584AF,CD0DA85F510345EAECB73AEED6E3C2C65AD27E53,54443EF34125BDBDF74D8E1FD1EC3857160EF3CC,103CC3FC5E90C04EE208BD0716DC889552926EF8,F98B3014AF2F2A5C8852263D65A0B679FB799B8C,1501A996ED5577FC65D57F92ACC8E15CE6B7DFAD,3B9916B501C53E38015676282F14E2AAF025F6C5,8A73C4B75E360FF191B844A61B8845A0AD65D208,52479C885E73D2F570D47E5F0433785051350DD1,FC9402FF4B53B8B72624C7FB28DDE49797EF474B,D5D3EB2E5E2360782FAFAB7C0B3C45BFFB1587AB,24FB157F1CBAE56079359C2612FE67712CE96426,95E3F1574DDB503F0380D98A976E0CF8469B874F,003E6F7A2FD88BAA3E2117945671FE0D994E171D,0385B199514F483871B7B801A923BF53977B2916,03EABFB8409C4F62A732A3D728ACAA2E13403F50,056EBA066FB6355FE6B81FDF375C1CDDF5BEBBC6,0B8F81F6A82C6B3708D6192C2AD1B53209E04F6C,16625311355C4993FDA69D218875CAEB783F66D5,1E3AFDD98E0E1AEB50E7E7BE7BB78B71AB9FE1BA,1FE501A7E4CF0498BB3AB22F64D412C813F81119,292B3711E4423C2F47B7BE58BF72EF2BD0770CF0,305013CCA69866DA942265649D56B57D4F2545CC,361FD80BB7893C4B4104D0D7A8C931F362D170D8,3D42458DD811C921CDA2A080FB018CBBA2B91CFD,41AA5DF98BDB8A809B956A7925CF21FA905D08DD,42890EEA7E9B02890605135356D90B6433A47749,4544EF788285E35826DB28EC62FD704554CC7156,4D6E16E3F7D89E8D839F716893D6A1F81C9F956D,52EA1C24DA94C67A8FED7C46E18A1CFC476D5717,55EACF6E14726E13F973903614087867404DF2CA,59CC9F852235473DF57BCEF37C60F3A29DB36811,5BED074FAD72B341DE26B43628F2FE0917AC1D63,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,66843E34B5A0CC0D4FFACE4C928D200753D4B9D3,671C08BB55C1C242DC5A342889CD8C0071893FF9,6D9D14A2729BA5F02AF203ABAFD5CE8284DD2670,71F5F0A14FA5CA88122A26569B0C3A9E3C6E5CAF,74E05D7EAFA7BBEA4B22A2AFFBB1CA6F97470B35,76D9967474B62835E703A577101D1FD35F84D36B,79FA40E44DECB3893E3646B58AA13C7FE898BE91,7A6A631756F2B240CBDFA81DF654DABA599C0F33,7B0DE97C082AE7911928004FE8B145AA1FF56038,7E060283BE404E1E80CE738DDCC6C12F9EDE0113,7EEBC8E086DB6453F77954C44C94D6FB6F0A625E,87AD83AC8C84ABE5D8890E4DFE407F17BCD42B4E,87E92A42607017088F85061E20727BE3CFF61999,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,8F7B51C1E8520E0BFA894ED83213E45DEB10E156,96884BE29D4D231AFB90D034748286D51A6BE943,97075D998C11771B38AAA0ACFBFDF09EED078BC9,9797557328079BB3D3E588DAD873F0EA6C098C10,98051EE9D111826D0A03BBDD0334C7C246FC4636,9C87B7B7B0E79B4BE81D72C6B68F7122BCB04EEC,A1B94806551D25A8B9C4B550EBEC1E9B19611A35,A2E373DC0894BC0CD0F5C7A8ECF22F1F9E8F5579,AA77A443F849606A4A8EB1639752068C1A2EEA5E,B59B63331FD2120C89BF2E7DD657E7F9AA090A1D,C43B466D9C3A60859B66A48E0B54C662BC701FB5,D4686840675436000E9B33B8A58193B9406ADDA3,D656D8F9C06C6F153CA1727CE3EBB05BF1567438,D9448D1A507A0F792C25F4FEAE01DDBC4748CA82,DB5EF3A174014515A046E80E3164E22414123614,DC00DA048EC40BF29530626601840B18F48AC8A5,E12D86AC279259CBB0CC1D2C5DA9FADE3FD8D24F,E1A48ED16EB660BE4F259E0E3A62B8BE56F41E36,E63597E3F46F3A8C82379A72D37FD7D280E832FA,EE50044D5EE07FA2C2CC94F1A81D2B6DADC103EB,F6EBCC201A051C2106A6F0CD95A452C843BA4F14,214752CFB2CD5CB00EC625739C224AA406226D0E,23D4A4484D4D868427369088C4D0A2E56DAAF465,57D2C0F208DE8B603DA6C9B75CD95C32597BE348,5DEFF454EB30618FA2B978D9FF1C8B523311F1D1,7A74EB2298B26CC9F30C1C682A5C0DE209EE3687,FDE7B9EDA5E8D918BA04235FA304AA3CE82C04C1,35D295C1BA718DA91BFE341AC3DE09B7966921C9,5A22861F57F12829B68A022FB805685A4E5850C3,D0639638EF73670D4813E9D034F4499667B3BE7E,9B54909B390DDDE5EC01413630450C9044EF8E2E,ADA6B3B2DE3BB2686DBEF1543C309D10D23EC2CC,B4775B0FEBDFE023D6E24748BDD0B39F8366A8DD,BACE01F066D7C3344AA194E1A1B6FBF6FE8EBE1C,BE4D9D67579D9E9ECFD32B39AB2EAF988FA7A956,C02344F67415074C43EA1B5B2063FC996329C6E1,C759989AB500EDF629C4CED1267CA30F660E4024,C96B7A46D3E26FADD6B8B9393D2EE0318AFBA7EE,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,CC05882978FC5FDD6A7721687E14C0299AE004B8,CDA3887D2F0865E84BAC9C8241D4B5FF39591D28,D02B29F69E6BFC3E241F38162E82EE4C78D8DDA9,60DFD976E9B748B1E1F06FD7B6809A370BD3A302,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB,E2CDB3113C0392603810E16929C86C013A46F540,DDF94D41B15E7A77122259D83B2BDCF474540337,3558238D72FAC0A40B276D8F238CDF28BE16B4AA,F7DF9EF920DFBCDCA1F382151685A69500BAF630,9B2D81FF1268365847546044CBAD688382D6B664,F54306AE4536A8818B3BCB46D156403FCE944650,0E311E3634B0F6F5959F9394577233D6882625D0,7B24FEE1E6153D765DD696B7DC3588A38A6DF57D,61DDA93355D0ED14AD0F01DF9657F1D922FD8A08,3CC44C72DFD38D8538F1AC2443E540CCA730261C,874FBE7FC240F1F43FA54F82F94017D55BA9A4DF,B45362A682176E95B35B2084405D4F50A77F9CCA,FD9B65D22E19A8A6D34E02491CCDA7F4D0C48BC5,92E7331517D289430B70AB407BF9FA797403A470,93F3ACB2D3DD657C069E80405D37CEFCE5DEB2AC,8951CFD2B94DE0CF7BFF747C367F85095B83EB28,6B1CC4FF7E65DDAEA347F0DBA0DE8911139D3241,279009E814C0F2CE0B21E565512DBF4DCE9923C3,6406B7B10A978323E679E226F0D3546E0470B864,BF4F4707754A93FC8B10B4CA1DF98A043B776ADF,F649FD83C9557B080DBA654B506634F8AD87555F,1221F0F28823F9D5239F0B2CB9575944AA23E61A,616BA35C85E60F6C7F5AE9E5FD0843378D130F8E,C56B6EDB0F598797F625C717A740658CFDE49F86,7149CA24B79EE0E073B9ED04C232A9E9753FBAC9,5DEF681F8F155ACB4939294C20DF4FF00E8680B4
994,2022/11/11 15:54:14,INCONSISTENT_VALSET,A61AAC55EA919AAA2BE1D7FFE4D1DD807BEB1D0CC0F454ABD9C8924BF033DC4A,7E60564027301788A05AD2A454F055AE247F71E1AD1C96044EBE76AACE41EC83,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102861,670100003,784,427,310,300,93,39,19,18,17,16,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,4,4,4,10,4,5,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,2022/11/11 16:04:24,INCONSISTENT_VALSET,2ABABF3A670DD855D56C7837C564FB708959EAF0988B101619CE0BB4A47D90F9,C257963873265F0DECE2A5B9858A5C3FF6D6E12497FD0D720FDC231CCDE45760,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102862,670100003,784,427,310,300,93,39,19,18,17,16,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,4,4,4,10,4,5,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,2022/11/11 16:18:07,INCONSISTENT_VALSET,2DF04CB2A6731148FD4D367E0009FE56480B26D7D390C557B6B4E17C0438832F,3686F27E7F1358CE95F1649B229C86C16D52C77616DEB78B652E078546011D82,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102872,670100003,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,4,4,4,10,4,5,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,2022/11/11 16:20:28,INCONSISTENT_VALSET,751ED3C08060AFB2337455651585F3A8D2BB5EA1F3D707DCA6A7A6AC43AD5057,D9B82AC33CC901D2AC19EC8A7A3A798D4115432562369ED33D702D9170F9AF72,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102876,670100003,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,4,4,4,10,4,5,10,10,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342,2022/11/11 16:23:30,INCONSISTENT_VALSET,6C31959636D069009B5B02D9B2DCD834C8E5F85CE7D3259A86E7D58C730859A6,A8C926095D15B7FB4B815FFFC65567F73BC0850C4A101CBBF2DFC02E6C8D62C9,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102878,670100003,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,4,4,4,10,4,5,10,10,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,2022/11/11 16:26:32,INCONSISTENT_VALSET,9C5BA6FFA59242005779CB0BA54C578188EBA0C9B8DDB2AFF914DE6B35F8F391,DC8C2A0FA71748328B864449302777256C976AD6607646F87683E948649D971B,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102880,670100003,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,4,4,4,10,4,5,10,10,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,2022/11/11 16:29:35,INCONSISTENT_VALSET,7BEDEE51DE9545E9BEC24024A2E77F03E49CACEBB194E560422646F0EE98F338,D0F38CDDC6520C40D7A74E41345282CE745EDC2BA4A0DF554A24C73AC49F8D70,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102881,670100003,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,4,4,4,10,4,5,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,2022/11/11 16:29:55,INCONSISTENT_VALSET,01DB5C341B3418BD4B5C284D759F851A17502F8ED4F8FBA729F9F55670E266AF,F7AE8C0595A3833A4CEDC0EB035C9228E7771ED5460EA41002ED2BB02D5E1D7D,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102882,670100003,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,4,4,4,10,4,5,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,2022/11/11 16:30:55,INCONSISTENT_VALSET,596A537FA83398A4AAC3CE00557EB9D18221DAC16AAC9C21867BCE3DEFEC2AA2,3C77706089E4EE453C7723E6E054A31CCFA33A090D7BE9D38C011D6283C62438,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102891,670100003,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,21,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,4,4,4,10,4,5,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,2022/11/11 16:34:12,INCONSISTENT_VALSET,274DE26AF80CC9D70C66E24F52804CC3266E7D7CD09B64F5568B2413D3F60A4A,5B82D8A8770E64964EE34AD5CB01C621505FAB34FDC839BF9444A594AF6C9793,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102892,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,21,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,4,4,4,10,4,5,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,2022/11/11 16:35:33,INCONSISTENT_VALSET,C9E9F0826536E80F2B5D80CF323716F90AB57248FF53C65EE22CAE48625E9114,CE83E56E7FA2EACD5CC3DC210F2D8C9725E3B463CC97A3E0A3DA78211419E59F,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102893,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,21,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,4,4,5,10,4,5,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521,2022/11/11 16:38:35,INCONSISTENT_VALSET,93A1CBF4DA3407CEB9F2343F33447E4ED74E853BD15FACB957F5A537185A0660,00EDEC228AE13E121BAD1BF25236D709063C7B2FEA290FBCD4681641AEA4C9F2,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102895,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,21,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,4,4,7,10,4,5,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,2022/11/11 16:41:37,INCONSISTENT_VALSET,36E084B62B3CADFE6664F90181C6D630C70B0EA2C1FF2B6503932E6E9D6DE4F8,6835ED82DA27C0771808B74CAF7069D5051E8D0B539A78531B0755016D021E9C,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102897,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,21,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,4,4,9,10,4,5,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,2022/11/11 16:44:39,INCONSISTENT_VALSET,23D72A028B5B57C16B30C9FF587CF0964F6944B8B41847EEA946C4B5299ED0E2,DBF270912B4AE6805B8F23FDC84608552B8B081575662B6E71DA4279F0F18C23,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102898,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,21,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,4,4,10,10,4,5,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,2022/11/11 16:49:42,INCONSISTENT_VALSET,C3EE6A3F33D2B252DD2CC23C8FBEA8B5FB1EFBBFF08472B17F357DA0C7FB18BC,3D382679B5BB620213E28734419806C149D1F886335BD9340CADC5EADB797FF2,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102908,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,4,4,10,10,4,5,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,2022/11/11 16:50:43,INCONSISTENT_VALSET,BB33A34BCC200A052A3EC0192D466AC619F3BDF15273516BE9789BE944C0EE08,86207E57B17CF8C48AF53220F5BA65586A777BEC6434E6098277AC41E45952B4,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102909,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,4,5,10,10,4,5,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,2022/11/11 16:53:44,INCONSISTENT_VALSET,E0C6480E1BDC4CEA4EA5AEB553BD967C691BB61AB4A27490106C50803F7C4197,5D53267C5F89C6EE330FED15BC07C7620D18C5E7F1842A80895089B8496F645C,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102911,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,4,7,10,10,4,5,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,2022/11/11 16:56:46,INCONSISTENT_VALSET,19A87474488047C9C7F69D1BC9314ADAE5585CF61159716F0C8F97319399626D,7CBCCFF4CFC3767DDD28935571CBF64EC7C0E74FB7AC99904AA988CB136B691C,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102913,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,4,9,10,10,4,5,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,2022/11/11 16:59:43,INCONSISTENT_VALSET,BF67CD996AF06AEC1ECE4573CED5554C3243C1C893AF340B1393DE6725121CA8,9E0C4022118D0F358A60C99E8728E93B1F6C89CDA7091527C36C6B56461B36A0,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102914,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,4,10,10,10,4,5,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1845,2022/11/11 17:05:51,INCONSISTENT_VALSET,ECFA43C715B401E87399253A1FCA805EC3A80C546236F00E29FD51E0B4FF02F5,C3EACF11EFEF6AF31D2216E9A00F55C4660ED51482434ED324DCAC9B12F3494E,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102915,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,5,10,10,10,4,5,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,2022/11/11 17:08:53,INCONSISTENT_VALSET,34F3A8189C9F9D8EE5682A112B4BEE3E92EE32D55DC512EF1392ECD4103717DC,E9379A6691BBDB20B8BF8F6CD8C5F2D6231773FA4B92B5991A512E6ECBD4347F,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102917,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,7,10,10,10,4,5,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1917,2022/11/11 17:11:55,INCONSISTENT_VALSET,2A3F14828016408129A8EEB6AE6C545F758A0ED0AB16F363F0057AE5B26922AE,298C83C46ABD988D0F23B0B7C77834992792AD74EE90BEFF4740BED748C0974B,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102919,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,9,10,10,10,4,5,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,2022/11/11 17:14:57,INCONSISTENT_VALSET,4C56AA60307056C8DD1D7A9115200BEECEBA96A016598D31E5D3AF8AF3501571,462030194FDFCEDC10B3C8600716E54A30652E15EAC8562427029146119C2D87,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102920,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,10,10,10,10,4,5,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,2022/11/11 17:21:00,INCONSISTENT_VALSET,FD0C328C20ACBE49DFFBFEB9F8F17E22828E83E68E886C7C9C3D7F2BC60E8651,98FB22FE852D7716203A8F8F39514C2956AE76EFD6B4A7128A73179983E1DA31,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102921,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,5,10,10,10,10,4,5,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,2022/11/11 17:23:57,INCONSISTENT_VALSET,3689356B549FF569DDCD7E9C6E683B7CAD17A6062BC441FC473DDCD6E4F295DC,DD4DCE9A53AF04AFE5310779C89F7F923322E2DC3CF5D7C7891DC834FD2BBD1A,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102923,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,7,10,10,10,10,4,5,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,2022/11/11 17:26:59,INCONSISTENT_VALSET,AA1FA9CF4BE49628E75712EFA2C475CABDA2934ECCCBFFC00706AD8E11271F41,CD500ED3100ECB144392AFA406986E2422E4381930A65BE45C10F6FCEEAB7F28,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102925,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,9,10,10,10,10,4,5,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
