height,hash,total_vp,cosmosvalcons1dg72e6h2tpkf4uc9zfyadle5js5rthcs892vnj,cosmosvalcons1pk34jc9vww287s2ef8k6lzz7r2dpscms7af6ny,cosmosvalcons1nyquekjzh9ywmhyrt76u32cxwv9fcg7dxprygj,cosmosvalcons172wrmvq0w0m4mp9hmlw80pal0z53c65punhf2k,cosmosvalcons15w5mjufgd8ezfa83709nmews88tzdrepugw2jd,cosmosvalcons1kke43d43wpfw9cdqpw8d0qf8ll0ltp90a4jpja,cosmosvalcons1e5x6sh63qdz74m9h8thddc7zceddyljnhkcdsu,cosmosvalcons123zrau6pyk7mma6d3c0armpc2utqau7vm88u9x,cosmosvalcons1zq7v8lz7jrqyacsgh5r3dhygj4ffymhckysvw6,cosmosvalcons1lx9nq9909u49ezzjyc7ktg9k08ahnxuvhsj2ym,cosmosvalcons18wv3ddgpc5lrsq2kwc5z798z4tcztak9yny2x5,cosmosvalcons12freezz7w0f02ux50e0sgvmc2pgn2rw3pukgsc,cosmosvalcons1lj2q9l6t2wutwf3yclaj3h0yj7t7736t09d42h,cosmosvalcons16hf7ktj7yds8sta04d7qk0z9hla3tpatsd0vf5,cosmosvalcons1yna32lcuhtjkq7f4nsnp9ln8wykwjepxhxsr5g,cosmosvalcons1jh3lz46dmdgr7quqmx9fwmsvlprfhp60x8aaer,cosmosvalcons1qqlx7730mz96503pz729vu07pkv5u9ca85dhwe,cosmosvalcons1qwzmrx23fayrsudhhqq6jgal2wthk2gklq43vd,cosmosvalcons1q04tlwzqn38k9fej50tj3t929cf5q06s37z0y8,cosmosvalcons1q4ht5pn0kc64le4crl0nwhqumh6maw7x37696r,cosmosvalcons1pw8cra4g934nwzxkrykz45d4xgy7qnmvvtuaqt,cosmosvalcons1z5q6n9hd24mlcew407f2ej8ptnnt0haddknugk,cosmosvalcons1ze39xyf4t3ye8ldxn5scsaw2adur7ek4tt5jmp,cosmosvalcons1rca0mkvwpcdwk588u7l8hdutwx4elcd6688ypz,cosmosvalcons1rljsrflyeuzf3we6kghkf4qjeqflsygepnzl53,cosmosvalcons19y4nwy0ygg7z73ahhevt7uh090g8wr8sgv6n2l,cosmosvalcons1xpgp8n9xnpnd49pzv4jf6444048j23wvtsnvak,cosmosvalcons1xc0aszah3y7yksgy6rt63jf37d3dzuxcr8s59x,cosmosvalcons184pytrwcz8yjrndz5zq0kqvvhw3tj88a90hv5m,cosmosvalcons1gx49m7vtmw9gpxu4dfujtnepl2g96zxasea2j9,cosmosvalcons1g2ysa6n7nvpgjps9zdf4dkgtvse6ga6f6kmepz,cosmosvalcons1g4zw77yzsh34sfkm9rkx9ltsg42vcu2kgt95gy,cosmosvalcons1f4hpdclhmz0gmqulw95f844plqwfl9td6qcqym,cosmosvalcons12t4pcfx6jnr84rld03rwrzsul3rk64che77jfz,cosmosvalcons12h4v7ms5wfhp87tnjqmpgzrcvaqymuk2v49c7q,cosmosvalcons1t8xflpfzx4rnmatmemehcc8n52wmx6q3g4mxch,cosmosvalcons1t0kswnadw2e5rh3xksmz3uh7pyt6c8trcfwe5k,cosmosvalcons1v5v9hsn4awfr9gkl7ga7kn42qada457w83pqdz,cosmosvalcons1v6zrud945rxq6nl6eexf9rfqqafafwwnx57rvy,cosmosvalcons1dkw3fgnjnwjlq2hjqw46l4wws2zd6fns063eyq,cosmosvalcons1w86lpg205h9gsy32yetfkrp6nc7xuh90dz5uy3,cosmosvalcons1wns96l4057a75jez52hlhvw2d7t5wze4ke90cz,cosmosvalcons1wmvevar5kc5rtecr54m3q8gl6d0cf5mt29jcy9,cosmosvalcons108aypezdajecj03kg66c4gfu0l5f3053x392lf,cosmosvalcons10f4xx96k72eypj7l4qwlv4x6hfvecrenl09tsx,cosmosvalcons10vx7jlqg9tnezxfgqp873v294g0l2cpchuw6qc,cosmosvalcons10crq9qa7gp8paqxwwwxae3kp970duqgn0s9qcc,cosmosvalcons10m4u3cyxmdj98ame2nzye9xkldhs5cj7jm6yq5,cosmosvalcons1s7kc8tyvsj47tkyfpexlusrlz77dg26wmvt0hx,cosmosvalcons133lxdszpdgqzel834x0c3uelej84nx2yhrey5d,cosmosvalcons1j6yyhc5af53347us6q68fq5x65dxh62rym9aq5,cosmosvalcons1jur4mxvvz9m3kw925zk0hl0snmks0z7fwmlc9x,cosmosvalcons1j7t42uegq7dm85l93rddsulsafkqnrqsnjtf5s,cosmosvalcons1nqz3a6w3zxpx6zsrh0wsxdx8cfr0c33k38lk8e,cosmosvalcons1njrm0dasu7d5h6qawtrtdrm3y27tqnhv0vxdyc,cosmosvalcons15xu5spj4r5j63wwyk4gwhmq7nvvkzx348krpn6,cosmosvalcons14fm6gslcf9sx5j5wk93ew5sx3sdza6j7vr96r4,cosmosvalcons1kkdkxvcl6gfqezdl9e7av4l8lx4qjzsaj380nf,cosmosvalcons1csa5vmvu8fsgtxmx5j8qk4xxv278q8a4pce87v,cosmosvalcons1msqd5pywcs9l99fsvfnqrpqtrr6g4j99uqmckk,cosmosvalcons1uykcdtp8jfvuhvxvr5k9m206mcla35j09s3q49,cosmosvalcons1uxjga5twkestune9nc8r5c4chet0g83kdf7u68,cosmosvalcons1aegqgn27upl69skvjnc6s8ftdkkuzqlt46r6tg,cosmosvalcons17m4ucgq6q5wzzp4x7rxetfzjeppm5nc5f9nc32,cosmosvalcons1y9r49naje4wtqrkxy4eecgj25srzymgw8k5ywt,cosmosvalcons1y022gjzdfkrggfekjzyvf59zu4k64ar98aau5k,cosmosvalcons12lfvpusgm69kq0dxexm4ek2uxfvhhc6grdxfa8,cosmosvalcons1thhlg48txpsclg4e0rvl78yt2ge3ruw3utwd7q,cosmosvalcons10f6wkg5ckfkvnucvr35z5hqdugy7ud58rfsxmn,cosmosvalcons1lhnmnmd9arv33wsyyd06xp928n5zcpxp4t8k0t,cosmosvalcons1xhfftsd6wxx6jxl7xsdv8hsfk7txjgwf73uq6q,cosmosvalcons1tg3gv86h7y5znd52qghmsptgtf89s5xre3edlr,cosmosvalcons1nd2fpxeephw7tmqpgymrq3gvjpzwlr3wvjttu6,cosmosvalcons14knt8vk78wexsmd7792rcvyazrfraskv6hpm2t,cosmosvalcons1k3m4krltmlsz84hzgaytm59nn7pkd2xaygdpj0,cosmosvalcons1ht8qrurx6lpngj4pjns6rdhm7mlga0suun8jwk,cosmosvalcons1hexe6e6hnk0fan7n9vu6kt40nz86022kmyg9qp,cosmosvalcons1cq35fan5z5r5csl2rddjqclun93jn3hpxh2v0g,cosmosvalcons1cave3x44qrklv2wyemgjvl9rpanquspyeqvk4m,cosmosvalcons1e94h53knufh6m44chyun6thqxx90hflwue6x05,cosmosvalcons1efueez5q0x6m4sruhnmhe9x2q5xtfjuqazpjhc,cosmosvalcons1eszcs2tcl30a66nhy958u9xq9xdwqp9c65dnm6,cosmosvalcons1ek3cslf0ppj7sjavnjpyr494luu4j8fgdf6n8d,cosmosvalcons16q4jna57d07rufql8qtzaqhwf3ud3hdf5yt3y2,cosmosvalcons16p3evw80wdns6jqna8grfazfjenm80n7cle8kj,cosmosvalcons1md008gt5q9z3tgzxaq8rze8zys2pyds596lfv6,cosmosvalcons1uc6e0cl5duageq3hnfedxl7h62qwsvh6ppkgc4,cosmosvalcons1vuwq3w64c8py9hz6xs5gnnvvqpccj0lesm3u0k,cosmosvalcons15t3h8hqgjj7qe584c75weu30r70g74tep3yuta,cosmosvalcons1635xssr82smqqr5mxwu2tqvnh9qx4hdresz7fw,cosmosvalcons16etd37wqd3h3209pwf7w86ast0c4vapcvf349n,cosmosvalcons1m9zg6xjs0g8hjtp97nl2uqwah3r53j5z6a9ppw,cosmosvalcons1sl5j5snqwqts3ru9qc0zqunmu08lvxvekpj2mt,cosmosvalcons13feufd67xc8lrydcgjnphzz95zkkt5sgwkzccn,cosmosvalcons13aa4rs0g2g8qh75ffmvryylyth43pc2kgmgdpf,cosmosvalcons1vr0ajahfkaytrc0sdltmdqy6xu9a8gcz76c48z,cosmosvalcons1ual79gxh0p8eeet46d0sn7an8wc9ej0t2hav6n,cosmosvalcons1utxmxyfuqwfxqwqsu95jnjrvqyayda2q9dx2lc,cosmosvalcons1mhu56sd3tea8wy3zt8vrk27u7369gqehx23n9e,cosmosvalcons1x4vz8rtjltq2gze8dk8j8rxl9zlpdd92s26eq0,cosmosvalcons17l0ea7fqm77deg0nsg23dpdxj5qt4a3spdwd0t,cosmosvalcons1nvkcrlcjdqm9s365vpzvhttgswpdddnyf829we,cosmosvalcons174psdtj9x65grzemedrdz4jq8l8fg3jsaxc9j2,cosmosvalcons1pcc3ud35krm0t9vljw29wu3n66yzvfwsj8fm8z,cosmosvalcons10vj0ac0xz57hvhwkj6macdvg5w9xmatamdhms3
50633,b8cceebe0988dbe00b7cbfe1da0455a52baeeac907ef6cdcd0ac19a262b113ae,670102719,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,10,4,3,3,3,5,10,10,0,0,0,0,0,0,0,0,0,0,0,0
50669,a6a01fd5d35e624d3c2e24691e09c5590b4e8bc918e156576d748883c53c3386,670102721,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,10,4,3,3,3,7,10,10,0,0,0,0,0,0,0,0,0,0,0,0
50705,297d8eb21e6b2ff07c021f64ef2cf717a936ca6bf664618368ce88dac8ac1fde,670102723,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,10,4,3,3,3,9,10,10,0,0,0,0,0,0,0,0,0,0,0,0
50741,b148368f60223e85a56600d2b2a4e01ba0bc732a460bda03eb590f22dfa32863,670102724,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,10,4,3,3,3,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0
50812,d28164b0ffd45de7d193759f4c4ed68d3a02aaea2abf84794ff7656e84de92c8,670102725,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,10,4,3,3,4,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0
50848,1c83e9bfcb1d1c0018a7d6502d728197588c49e101b2c0c3b48c73ebf681907a,670102726,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,10,4,3,3,5,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0
50884,a802c7b8ca5c086bcd76323d6a7388ed68da3574ae04e7ff9d6a78ef08daaaf7,670102728,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,10,4,3,3,7,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0
50920,11eac5651a550629fc8b2984965690309391201b7bc94d4bec13507af981caed,670102730,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,10,4,3,3,9,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0
50956,88230c939e80028b1721e5433df8bbc72add33846798107e4a02302ff7857370,670102731,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,10,4,3,3,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0
51028,aee40dd48261cbe7a7109bebc2e8db99ece4420cd43e20972cb3c02a1085ae33,670102732,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,10,4,3,4,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0
51064,f1920a428b5f13e816dfa9debde472ccd7616037a1c32a7d64034637d997f351,670102733,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,10,4,3,5,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0
51099,f010b3e3f0cc861f6591bae55015ee5c78adefae2d38aa395c6df282ff0d9f7e,670102735,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,10,4,3,7,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0
51135,d13331acefec89cf6670f8a4f1a5e28366749934a0a546937098d1b508aebaf6,670102737,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,10,4,3,9,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0
51171,76fd2f82535108c2cad59a7f7f4843a396d516ece486f678a869ef9d726f74ec,670102738,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,10,4,3,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0
51243,c2c3a848d01e0b868c6a5545fbb5c75e8fab069bf26634a9ca8610981d4e62c1,670102740,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,10,4,5,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0
51279,afa84a659de691ddc9a1427e193f23a302b4d52a747bc4d3e38a39cf312a7138,670102742,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,10,4,7,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0
51315,67e1832a0c5b6ed1d5f0f80aac91c9f913aaa1b32e5a66bb013b2bebca351cde,670102744,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,10,4,9,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0
51351,4a6ee228ee91e81f59b36f18919295a4fee395b87ef01b248edd7809216b3db2,670102745,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,10,4,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0
51398,5ae920cf9736ba3613162f771cf6fed066a0429b4a3b879263075775ca539553,670102746,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,10,4,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0
51422,dcec3091b4c431990ca58dfe76628614b694cc7c4563cbfc34be5ce794c4d151,670102747,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,10,5,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0
51458,1ecc8cace2eefe20433241ee7832fbbbe555050e7a1c9050e4e6506655c62596,670102749,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,10,7,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0
51494,345bfa449c5861fd783a4f6de015328df2281b09563bd03ca439900650db783b,670102751,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,10,9,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0
51530,28d4d5523d0c47c18d9bffc65f7dc42002e218da3f38673fdfb5b6974cdd07b3,670102752,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0
51578,059943a22d61d525780b55b1aaf1270fce7b3dce58c057a76154055039218e3a,670102753,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,10,10,10,10,10,10,10,10,1,1,0,0,0,0,0,0,0,0,0,0
51602,6d00e22f920e8a41827638dccf897c652bbee22a00893d30af61a33313ebd024,670102757,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,10,10,10,10,10,10,10,10,5,1,0,0,0,0,0,0,0,0,0,0
51638,70387ec65a04b7f980c237490aa8238eecb653e7d39391ec01f4c10052c75f4e,670102759,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,10,10,10,10,10,10,10,10,7,1,0,0,0,0,0,0,0,0,0,0
51674,b0b74967b754f6ac831a8ba891af7d2d23efe958f6d2e3856f39bc80b0685280,670102761,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,10,10,10,10,10,10,10,10,9,1,0,0,0,0,0,0,0,0,0,0
51693,e5084c229ea0fe1038e9eea14bb4328d71c3bf07cb758ca82352ddfb94b5ec64,670102768,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,10,10,10,10,10,10,10,10,16,1,0,0,0,0,0,0,0,0,0,0
51745,0368af8021cfb9280dcef1cc7ea1fe902c1f2a627283d2d7a8c91f0ac385bcee,670102772,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,10,10,10,10,10,10,10,10,16,5,0,0,0,0,0,0,0,0,0,0
51781,a9393f53ea46b921a36f2f119f5046d29b37475cc3305a4f934c284dc10d73c8,670102774,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,10,10,10,10,10,10,10,10,16,7,0,0,0,0,0,0,0,0,0,0
51817,fa4ae64975aa33db44d32ea2c4df251d59bf9d44d15d2a4de5b80a1748d2ff29,670102776,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,10,10,10,10,10,10,10,10,16,9,0,0,0,0,0,0,0,0,0,0
51832,3b0c83ac2b3114b804d6d25a49b80020d79e8b89efd3a4e0fd06eab3686d80e6,670102782,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,10,10,10,10,10,10,10,10,16,9,0,0,0,0,0,0,0,0,0,0
51853,b5017777d4c9871ce154863e054b486a1faa7bc3d2d51bd9cda35378ccad94f2,670102783,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,10,10,10,10,10,10,10,10,16,10,0,0,0,0,0,0,0,0,0,0
51925,a079b3c215df16f83b96b2e51b45f6050717df128a8f939f304daf3466c519ce,670102784,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,5,10,10,10,10,10,10,10,10,16,10,0,0,0,0,0,0,0,0,0,0
51961,793a83a6bb453dbe949c91d94f8f989bc42abbcaae685678bbf242c5425dedbf,670102786,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,7,10,10,10,10,10,10,10,10,16,10,0,0,0,0,0,0,0,0,0,0
51996,6832a91f2cc5faf4ca928d6d01f544648e9996bbba1c55f36ead481663288bc6,670102788,670100000,784,427,310,300,83,29,19,18,17,16,15,15,14,13,11,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,4,4,4,4,4,4,4,4,4,4,4,4,9,10,10,10,10,10,10,10,10,16,10,0,0,0,0,0,0,0,0,0,0
